Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption,Hour,Day,Month,Weekday,Is_Weekend,Year,Is_Summer,Is_Day,Apartment_Type_Encode,Income_Level_Encoded,Amenities_Encoded
28/02/2002 16,2,1BHK,31.7,55.47,1.38,0.96,Middle,0,Unknown,0.0,82.51,16,28,2,3,0,2002,0,1,0,1.0,0.0
01/03/2002 00,3,1BHK,21.1,54.46,1.23,1.43,Middle,0,Unknown,0.0,140.27,0,1,3,4,0,2002,0,0,0,1.0,0.0
01/03/2002 08,3,1BHK,29.99,55.1,1.47,1.01,Middle,0,Garden,1.0,126.07,8,1,3,4,0,2002,0,1,0,1.0,1.0
01/03/2002 16,5,2BHK,10.77,53.38,1.22,0.97,Middle,0,Jacuzzi,0.0,165.3,16,1,3,4,0,2002,0,1,1,1.0,3.0
02/03/2002 00,4,3BHK,23.35,55.54,2.37,1.1,Rich,1,Jacuzzi,0.0,285.8,0,2,3,5,1,2002,0,0,2,3.0,3.0
02/03/2002 08,3,1BHK,29.73,46.61,1.0,1.41,Low,0,Unknown,0.0,141.99,8,2,3,5,1,2002,0,1,0,0.0,0.0
02/03/2002 16,4,2BHK,27.98,55.59,1.03,0.87,Middle,0,Jacuzzi,0.0,146.73,16,2,3,5,1,2002,0,1,1,1.0,3.0
03/03/2002 00,3,1BHK,31.53,65.31,1.61,0.89,Low,0,Unknown,0.0,77.97,0,3,3,6,1,2002,0,0,0,0.0,0.0
03/03/2002 08,2,1BHK,16.54,66.43,1.38,1.19,Middle,0,Unknown,0.0,83.91,8,3,3,6,1,2002,0,1,0,1.0,0.0
03/03/2002 16,1,Studio,26.16,63.47,1.15,0.96,Low,0,Unknown,0.0,47.88,16,3,3,6,1,2002,0,1,6,0.0,0.0
04/03/2002 00,4,2BHK,26.07,63.54,1.27,1.24,Middle,0,Fountain,0.0,185.48,0,4,3,0,0,2002,0,0,1,1.0,2.0
04/03/2002 08,3,1BHK,13.77,55.77,1.52,0.84,Middle,1,Jacuzzi,1.0,130.38,8,4,3,0,0,2002,0,1,0,1.0,3.0
04/03/2002 16,3,Cottage,14.35,51.58,1.79,0.82,Middle,0,Unknown,0.0,75.43,16,4,3,0,0,2002,0,1,4,1.0,0.0
05/03/2002 00,3,3BHK,25.16,50.79,2.86,1.11,Upper Middle,0,Jacuzzi,0.0,175.71,0,5,3,1,0,2002,0,0,2,2.0,3.0
05/03/2002 08,5,2BHK,13.4,62.1,2.58,1.38,Upper Middle,0,Garden,0.0,195.04,8,5,3,1,0,2002,0,1,1,2.0,1.0
05/03/2002 16,2,1BHK,18.94,36.51,1.32,1.21,Middle,1,Swimming Pool,0.0,167.29,16,5,3,1,0,2002,0,1,0,1.0,4.0
06/03/2002 00,2,1BHK,28.74,62.34,1.12,0.95,Middle,1,Unknown,0.0,92.98,0,6,3,2,0,2002,0,0,0,1.0,0.0
06/03/2002 08,2,Studio,18.28,58.56,1.09,1.14,Low,0,Garden,0.0,74.23,8,6,3,2,0,2002,0,1,6,0.0,1.0
06/03/2002 16,5,2BHK,19.44,53.46,1.03,1.46,Middle,0,Unknown,0.0,216.02,16,6,3,2,0,2002,0,1,1,1.0,0.0
07/03/2002 00,4,2BHK,34.38,58.74,1.0,1.48,Middle,0,Garden,1.0,248.92,0,7,3,3,0,2002,0,0,1,1.0,1.0
07/03/2002 08,3,3BHK,16.61,56.61,2.03,0.87,Upper Middle,0,Swimming Pool,0.0,133.51,8,7,3,3,0,2002,0,1,2,2.0,4.0
07/03/2002 16,2,1BHK,19.12,62.0,1.6,1.0,Low,0,Swimming Pool,0.0,86.04,16,7,3,3,0,2002,0,1,0,0.0,4.0
08/03/2002 08,2,1BHK,21.16,72.05,1.75,1.16,Middle,0,Unknown,0.0,79.75,8,8,3,4,0,2002,0,1,0,1.0,0.0
08/03/2002 16,4,2BHK,14.96,64.11,1.72,1.33,Middle,0,Unknown,1.0,169.32,16,8,3,4,0,2002,0,1,1,1.0,0.0
09/03/2002 00,5,2BHK,32.47,64.34,2.15,1.29,Upper Middle,0,Swimming Pool,1.0,304.99,0,9,3,5,1,2002,0,0,1,2.0,4.0
09/03/2002 08,3,Cottage,13.82,70.97,1.43,0.38,Middle,0,Swimming Pool,0.0,112.67,8,9,3,5,1,2002,0,1,4,1.0,4.0
09/03/2002 16,5,2BHK,20.56,55.21,2.87,1.18,Upper Middle,1,Fountain,0.0,272.49,16,9,3,5,1,2002,0,1,1,2.0,2.0
10/03/2002 00,1,Studio,20.93,40.62,1.68,1.46,Low,0,Fountain,0.0,94.76,0,10,3,6,1,2002,0,0,6,0.0,2.0
10/03/2002 08,2,Cottage,12.88,73.57,1.2,1.0,Middle,1,Swimming Pool,1.0,117.2,8,10,3,6,1,2002,0,1,4,1.0,4.0
10/03/2002 16,3,2BHK,22.36,50.64,2.39,1.0,Upper Middle,0,Garden,0.0,122.04,16,10,3,6,1,2002,0,1,1,2.0,1.0
11/03/2002 00,3,Cottage,13.38,60.34,1.71,1.33,Middle,0,Unknown,0.0,114.95,0,11,3,0,0,2002,0,0,4,1.0,0.0
11/03/2002 08,5,2BHK,11.5,72.32,1.51,0.97,Middle,0,Unknown,0.0,113.92,8,11,3,0,0,2002,0,1,1,1.0,0.0
11/03/2002 16,2,Cottage,23.68,45.67,1.72,1.32,Middle,0,Fountain,0.0,143.97,16,11,3,0,0,2002,0,1,4,1.0,2.0
12/03/2002 00,4,2BHK,19.67,40.14,2.18,1.14,Upper Middle,0,Unknown,0.0,165.85,0,12,3,1,0,2002,0,0,1,2.0,0.0
12/03/2002 08,2,1BHK,26.91,68.6,1.24,1.41,Middle,1,Unknown,1.0,147.66,8,12,3,1,0,2002,0,1,0,1.0,0.0
12/03/2002 16,2,1BHK,34.05,54.16,1.04,1.02,Middle,1,Unknown,0.0,109.98,16,12,3,1,0,2002,0,1,0,1.0,0.0
13/03/2002 00,2,1BHK,10.88,42.77,1.19,1.91,Middle,0,Garden,0.0,107.54,0,13,3,2,0,2002,0,0,0,1.0,1.0
13/03/2002 08,3,3BHK,28.09,50.17,1.64,1.09,Rich,1,Swimming Pool,0.0,277.65,8,13,3,2,0,2002,0,1,2,3.0,4.0
13/03/2002 16,1,Studio,33.76,31.24,1.7601349325337332,1.27,Low,0,Unknown,1.0,92.85,16,13,3,2,0,2002,0,1,6,0.0,0.0
14/03/2002 00,5,2BHK,30.87,47.77,1.65,1.11,Middle,1,Unknown,0.0,217.51,0,14,3,3,0,2002,0,0,1,1.0,0.0
14/03/2002 08,2,1BHK,23.12,63.18,1.47,1.35,Middle,0,Unknown,0.0,102.57,8,14,3,3,0,2002,0,1,0,1.0,0.0
14/03/2002 16,2,Cottage,28.48,52.53,1.09,0.81,Middle,0,Unknown,1.0,81.33,16,14,3,3,0,2002,0,1,4,1.0,0.0
15/03/2002 00,4,3BHK,19.6,64.57,2.95,0.95,Upper Middle,0,Swimming Pool,0.0,153.14,0,15,3,4,0,2002,0,0,2,2.0,4.0
15/03/2002 08,3,1BHK,26.4,49.39,1.55,1.21,Middle,1,Swimming Pool,0.0,197.4,8,15,3,4,0,2002,0,1,0,1.0,4.0
15/03/2002 16,3,Bungalow,25.89,36.18,1.95,1.46,Rich,1,Unknown,1.0,320.18,16,15,3,4,0,2002,0,1,3,3.0,0.0
16/03/2002 00,4,Bungalow,20.92,52.25,1.96,1.26,Upper Middle,0,Garden,0.0,181.12,0,16,3,5,1,2002,0,0,3,2.0,1.0
16/03/2002 08,3,1BHK,29.57,50.53,1.26,1.31,Middle,1,Unknown,0.0,169.03,8,16,3,5,1,2002,0,1,0,1.0,0.0
16/03/2002 16,2,Cottage,19.19,52.03,1.5,1.21,Middle,0,Unknown,0.0,95.91,16,16,3,5,1,2002,0,1,4,1.0,0.0
17/03/2002 00,1,Studio,10.89,68.25,1.24,1.26,Low,0,Garden,0.0,55.72,0,17,3,6,1,2002,0,0,6,0.0,1.0
17/03/2002 08,4,3BHK,20.81,60.59,1.75,1.36,Rich,0,Fountain,1.0,317.33,8,17,3,6,1,2002,0,1,2,3.0,2.0
17/03/2002 16,2,Studio,32.0,63.39,1.17,0.91,Low,1,Garden,1.0,88.17,16,17,3,6,1,2002,0,1,6,0.0,1.0
18/03/2002 00,3,3BHK,28.21,25.52,2.1,1.46,Upper Middle,0,Unknown,0.0,229.9,0,18,3,0,0,2002,0,0,2,2.0,0.0
18/03/2002 08,2,Cottage,23.59,64.35,1.76,1.16,Middle,0,Fountain,0.0,103.98,8,18,3,0,0,2002,0,1,4,1.0,2.0
18/03/2002 16,5,3BHK,17.05,45.5,1.52,0.98,Upper Middle,0,Swimming Pool,1.0,260.93,16,18,3,0,0,2002,0,1,2,2.0,4.0
19/03/2002 00,1,Studio,18.57,65.12,1.74,1.24,Low,1,Unknown,0.0,66.66,0,19,3,1,0,2002,0,0,6,0.0,0.0
19/03/2002 08,4,Bungalow,31.81,45.55,2.17,1.46,Rich,0,Swimming Pool,0.0,347.47,8,19,3,1,0,2002,0,1,3,3.0,4.0
19/03/2002 16,4,Detached,34.15,47.39,2.13,1.03,Rich,0,Swimming Pool,0.0,269.72,16,19,3,1,0,2002,0,1,5,3.0,4.0
20/03/2002 00,5,Bungalow,16.36,48.08,1.58,1.18,Upper Middle,0,Jacuzzi,0.0,234.84,0,20,3,2,0,2002,0,0,3,2.0,3.0
20/03/2002 08,5,Bungalow,17.2,44.7,2.45,0.99,Rich,1,Swimming Pool,0.0,288.31,8,20,3,2,0,2002,0,1,3,3.0,4.0
20/03/2002 16,2,Studio,28.34,48.77,1.73,1.42,Low,1,Unknown,0.0,119.47,16,20,3,2,0,2002,0,1,6,0.0,0.0
21/03/2002 00,1,Studio,11.56,65.08,1.62,1.16,Low,0,Garden,0.0,51.86,0,21,3,3,0,2002,0,0,6,0.0,1.0
21/03/2002 08,5,3BHK,19.78,61.3,2.01,1.24,Rich,1,Swimming Pool,0.0,367.19,8,21,3,3,0,2002,0,1,2,3.0,4.0
21/03/2002 16,3,1BHK,10.82,36.46,1.57,1.23,Middle,0,Unknown,0.0,121.72,16,21,3,3,0,2002,0,1,0,1.0,0.0
22/03/2002 00,3,3BHK,27.16,47.16,1.89,1.17,Upper Middle,0,Garden,0.0,170.62,0,22,3,4,0,2002,0,0,2,2.0,1.0
22/03/2002 08,5,2BHK,22.45,62.93,1.76,0.94,Upper Middle,0,Garden,0.0,149.05,8,22,3,4,0,2002,0,1,1,2.0,1.0
22/03/2002 16,3,3BHK,28.65,52.56,2.33,1.33,Upper Middle,1,Unknown,0.0,210.41,16,22,3,4,0,2002,0,1,2,2.0,0.0
23/03/2002 08,4,2BHK,30.92,42.85,2.74,1.43,Upper Middle,0,Unknown,0.0,217.51,8,23,3,5,1,2002,0,1,1,2.0,0.0
23/03/2002 16,3,Bungalow,15.59,53.16,2.55,1.4,Upper Middle,1,Jacuzzi,0.0,224.77,16,23,3,5,1,2002,0,1,3,2.0,3.0
24/03/2002 00,5,2BHK,22.81,30.43,1.7,1.1,Middle,0,Unknown,1.0,215.2,0,24,3,6,1,2002,0,0,1,1.0,0.0
24/03/2002 08,5,2BHK,26.65,39.72,1.56,0.89,Upper Middle,0,Fountain,0.0,170.71,8,24,3,6,1,2002,0,1,1,2.0,2.0
24/03/2002 16,3,2BHK,16.85,61.37,1.32,0.85,Middle,0,Garden,0.0,88.29,16,24,3,6,1,2002,0,1,1,1.0,1.0
25/03/2002 00,3,1BHK,31.01,47.48,1.09,1.03,Low,0,Unknown,0.0,103.58,0,25,3,0,0,2002,0,0,0,0.0,0.0
25/03/2002 08,5,2BHK,10.65,60.38,1.2,1.37,Middle,0,Unknown,0.0,177.25,8,25,3,0,0,2002,0,1,1,1.0,0.0
25/03/2002 16,4,2BHK,30.52,54.45,2.69,1.37,Upper Middle,0,Jacuzzi,1.0,276.76,16,25,3,0,0,2002,0,1,1,2.0,3.0
26/03/2002 00,3,1BHK,13.79,42.81,1.46,1.32,Low,0,Fountain,0.0,140.61,0,26,3,1,0,2002,0,0,0,0.0,2.0
26/03/2002 08,3,1BHK,27.37,55.57,1.21,0.97,Middle,1,Swimming Pool,1.0,178.19,8,26,3,1,0,2002,0,1,0,1.0,4.0
26/03/2002 16,3,Cottage,15.0,63.0,1.17,1.29,Middle,0,Garden,1.0,136.75,16,26,3,1,0,2002,0,1,4,1.0,1.0
27/03/2002 00,3,3BHK,17.59,46.23,2.43,0.57,Upper Middle,0,Swimming Pool,1.0,222.14,0,27,3,2,0,2002,0,0,2,2.0,4.0
27/03/2002 08,3,Cottage,32.63,50.62,1.65,1.19,Middle,1,Unknown,0.0,154.17,8,27,3,2,0,2002,0,1,4,1.0,0.0
27/03/2002 16,2,Studio,19.56,39.47,1.03,1.07,Low,0,Unknown,0.0,76.5,16,27,3,2,0,2002,0,1,6,0.0,0.0
28/03/2002 00,3,2BHK,34.09,57.71,1.54,0.81,Upper Middle,0,Swimming Pool,0.0,133.59,0,28,3,3,0,2002,0,0,1,2.0,4.0
28/03/2002 08,4,2BHK,23.55,37.47,1.27,1.28,Middle,0,Unknown,0.0,185.83,8,28,3,3,0,2002,0,1,1,1.0,0.0
28/03/2002 16,5,3BHK,34.95,53.62,2.56,1.28,Upper Middle,2,Unknown,0.0,283.49,16,28,3,3,0,2002,0,1,2,2.0,0.0
29/03/2002 00,2,Studio,22.39,53.64,1.69,0.93,Low,0,Unknown,0.0,60.16,0,29,3,4,0,2002,0,0,6,0.0,0.0
29/03/2002 08,3,Detached,22.58,56.87,2.58,1.31,Rich,0,Fountain,0.0,224.66,8,29,3,4,0,2002,0,1,5,3.0,2.0
29/03/2002 16,5,Bungalow,16.77,75.4,2.57,0.93,Rich,0,Garden,0.0,143.74,16,29,3,4,0,2002,0,1,3,3.0,1.0
30/03/2002 00,5,3BHK,30.89,54.56,1.77,0.96,Upper Middle,0,Unknown,0.0,178.29,0,30,3,5,1,2002,0,0,2,2.0,0.0
30/03/2002 08,4,2BHK,29.45,46.89,2.82,1.43,Upper Middle,1,Fountain,1.0,345.37,8,30,3,5,1,2002,0,1,1,2.0,2.0
30/03/2002 16,5,3BHK,10.82,49.08,2.66,1.49,Rich,0,Swimming Pool,0.0,355.92,16,30,3,5,1,2002,0,1,2,3.0,4.0
31/03/2002 00,4,Bungalow,33.81,33.04,2.62,0.91,Upper Middle,0,Fountain,1.0,209.14,0,31,3,6,1,2002,0,0,3,2.0,2.0
31/03/2002 16,5,Detached,31.72,49.64,2.84,1.2,Rich,0,Unknown,0.0,260.3,16,31,3,6,1,2002,0,1,5,3.0,0.0
01/04/2002 00,1,Studio,26.13,32.85,1.3,1.15,Low,1,Unknown,0.0,83.46,0,1,4,0,0,2002,0,0,6,0.0,0.0
01/04/2002 08,5,3BHK,15.15,47.48,2.26,1.41,Upper Middle,0,Unknown,0.0,235.29,8,1,4,0,0,2002,0,1,2,2.0,0.0
01/04/2002 16,3,2BHK,29.82,58.54,1.54,1.38,Middle,0,Swimming Pool,0.0,218.88,16,1,4,0,0,2002,0,1,1,1.0,4.0
02/04/2002 00,3,Detached,31.24,68.85,2.1,1.37,Rich,0,Unknown,0.0,196.1,0,2,4,1,0,2002,0,0,5,3.0,0.0
02/04/2002 08,5,2BHK,16.97,75.75,1.13,0.94,Middle,1,Jacuzzi,0.0,171.35,8,2,4,1,0,2002,0,1,1,1.0,3.0
02/04/2002 16,4,2BHK,22.54,67.55,1.72,1.43,Upper Middle,0,Jacuzzi,0.0,209.39,16,2,4,1,0,2002,0,1,1,2.0,3.0
03/04/2002 00,4,Bungalow,10.22,60.73,2.31,1.11,Upper Middle,0,Swimming Pool,1.0,191.68,0,3,4,2,0,2002,0,0,3,2.0,4.0
03/04/2002 08,5,3BHK,17.2,54.97,2.46,1.15,Upper Middle,0,Unknown,0.0,184.23,8,3,4,2,0,2002,0,1,2,2.0,0.0
03/04/2002 16,3,Bungalow,13.95,47.14,2.09,1.31,Upper Middle,0,Fountain,0.0,176.95,16,3,4,2,0,2002,0,1,3,2.0,2.0
04/04/2002 00,3,Bungalow,24.91,35.72,2.37,0.82,Upper Middle,0,Unknown,0.0,106.51,0,4,4,3,0,2002,0,0,3,2.0,0.0
04/04/2002 08,4,2BHK,22.02,55.58,1.78,1.17,Upper Middle,0,Swimming Pool,0.0,207.79,8,4,4,3,0,2002,0,1,1,2.0,4.0
04/04/2002 16,3,1BHK,22.11,55.84,1.7601349325337332,0.95,Middle,0,Unknown,0.0,93.47,16,4,4,3,0,2002,0,1,0,1.0,0.0
05/04/2002 00,2,Cottage,25.88,24.72,1.15,1.02,Middle,1,Unknown,0.0,124.18,0,5,4,4,0,2002,0,0,4,1.0,0.0
05/04/2002 08,2,Cottage,34.23,36.65,1.26,0.88,Middle,0,Jacuzzi,0.0,109.96,8,5,4,4,0,2002,0,1,4,1.0,3.0
05/04/2002 16,4,2BHK,32.63,50.52,1.65,0.91,Middle,0,Garden,1.0,154.4,16,5,4,4,0,2002,0,1,1,1.0,1.0
06/04/2002 00,4,2BHK,17.99,51.06,1.39,0.84,Middle,0,Fountain,0.0,126.6,0,6,4,5,1,2002,0,0,1,1.0,2.0
06/04/2002 08,4,Bungalow,25.72,55.42,2.4,1.06,Upper Middle,1,Unknown,1.0,198.78,8,6,4,5,1,2002,0,1,3,2.0,0.0
06/04/2002 16,4,3BHK,14.29,72.26,2.26,1.34,Rich,0,Swimming Pool,0.0,248.4,16,6,4,5,1,2002,0,1,2,3.0,4.0
07/04/2002 00,2,Cottage,24.09,76.95,1.64,1.21,Middle,0,Unknown,0.0,82.27,0,7,4,6,1,2002,0,0,4,1.0,0.0
07/04/2002 08,5,3BHK,18.86,70.98,2.93,1.1,Upper Middle,1,Unknown,0.0,185.42,8,7,4,6,1,2002,0,1,2,2.0,0.0
07/04/2002 16,2,Studio,28.62,49.37,1.09,1.33,Low,0,Garden,0.0,100.91,16,7,4,6,1,2002,0,1,6,0.0,1.0
08/04/2002 00,3,2BHK,25.06,39.42,1.58,0.87,Upper Middle,0,Jacuzzi,0.0,144.6,0,8,4,0,0,2002,0,0,1,2.0,3.0
08/04/2002 08,3,1BHK,20.97,60.96,1.74,0.83,Middle,0,Fountain,0.0,90.82,8,8,4,0,0,2002,0,1,0,1.0,2.0
08/04/2002 16,2,Studio,14.9,67.0,1.05,1.39,Low,1,Unknown,1.0,109.36,16,8,4,0,0,2002,0,1,6,0.0,0.0
09/04/2002 00,4,3BHK,24.21,73.42,2.78,0.87,Upper Middle,0,Swimming Pool,0.0,142.0,0,9,4,1,0,2002,0,0,2,2.0,4.0
09/04/2002 08,3,1BHK,11.05,57.73,1.31,1.2,Middle,1,Unknown,0.0,126.76,8,9,4,1,0,2002,0,1,0,1.0,0.0
09/04/2002 16,3,Cottage,33.63,60.29,1.12,1.14,Middle,0,Fountain,0.0,142.63,16,9,4,1,0,2002,0,1,4,1.0,2.0
10/04/2002 00,4,3BHK,28.16,59.28,1.8,1.27,Rich,1,Fountain,0.0,328.28,0,10,4,2,0,2002,0,0,2,3.0,2.0
10/04/2002 08,5,2BHK,19.77,53.29,2.84,1.22,Upper Middle,0,Swimming Pool,1.0,272.19,8,10,4,2,0,2002,0,1,1,2.0,4.0
10/04/2002 16,4,Bungalow,27.16,29.85,2.53,0.86,Upper Middle,1,Fountain,0.0,200.83,16,10,4,2,0,2002,0,1,3,2.0,2.0
11/04/2002 00,2,1BHK,15.48,49.41,1.66,1.65,Middle,0,Unknown,0.0,76.43,0,11,4,3,0,2002,0,0,0,1.0,0.0
11/04/2002 08,2,1BHK,34.1,36.9,1.01,1.14,Middle,0,Unknown,0.0,115.15,8,11,4,3,0,2002,0,1,0,1.0,0.0
11/04/2002 16,4,3BHK,13.65,54.13,1.96,1.45,Upper Middle,0,Unknown,1.0,232.52,16,11,4,3,0,2002,0,1,2,2.0,0.0
12/04/2002 00,4,2BHK,25.84,55.5,1.2,1.2,Middle,1,Unknown,0.0,190.22,0,12,4,4,0,2002,0,0,1,1.0,0.0
12/04/2002 08,2,Studio,29.73,45.08,1.54,0.83,Low,1,Unknown,0.0,84.18,8,12,4,4,0,2002,0,1,6,0.0,0.0
12/04/2002 16,3,Bungalow,12.92,68.92,2.2,1.26,Upper Middle,0,Fountain,1.0,165.86,16,12,4,4,0,2002,0,1,3,2.0,2.0
13/04/2002 08,2,Studio,17.92,25.26,1.24,1.47,Low,0,Unknown,0.0,111.89,8,13,4,5,1,2002,0,1,6,0.0,0.0
14/04/2002 00,2,Studio,14.25,50.05,1.61,1.0,Low,0,Unknown,0.0,62.2,0,14,4,6,1,2002,0,0,6,0.0,0.0
14/04/2002 08,2,Cottage,20.61,54.66,1.6,1.08,Middle,0,Unknown,1.0,97.34,8,14,4,6,1,2002,0,1,4,1.0,0.0
14/04/2002 16,3,1BHK,30.46,49.5,1.03,1.28,Middle,0,Unknown,0.0,155.2,16,14,4,6,1,2002,0,1,0,1.0,0.0
15/04/2002 00,4,Bungalow,27.71,52.45,2.84,1.07,Rich,0,Swimming Pool,1.0,262.34,0,15,4,0,0,2002,0,0,3,3.0,4.0
15/04/2002 08,4,3BHK,13.21,58.27,2.27,1.16,Upper Middle,0,Unknown,0.0,153.37,8,15,4,0,0,2002,0,1,2,2.0,0.0
15/04/2002 16,4,3BHK,27.17,57.34,2.81,1.0,Rich,0,Jacuzzi,0.0,214.73,16,15,4,0,0,2002,0,1,2,3.0,3.0
16/04/2002 00,4,2BHK,30.56,54.77,1.43,0.85,Middle,0,Swimming Pool,0.0,150.13,0,16,4,1,0,2002,0,0,1,1.0,4.0
16/04/2002 08,4,Detached,20.17,58.44,2.25,1.09,Rich,0,Fountain,0.0,216.67,8,16,4,1,0,2002,0,1,5,3.0,2.0
16/04/2002 16,2,1BHK,28.45,61.19,1.18,1.36,Middle,0,Fountain,0.0,133.22,16,16,4,1,0,2002,0,1,0,1.0,2.0
17/04/2002 00,3,3BHK,21.43,56.25,2.34,1.28,Upper Middle,0,Jacuzzi,0.0,193.8,0,17,4,2,0,2002,0,0,2,2.0,3.0
17/04/2002 08,3,Cottage,19.05,58.73,1.35,1.48,Middle,1,Unknown,0.0,165.31,8,17,4,2,0,2002,0,1,4,1.0,0.0
17/04/2002 16,5,2BHK,23.46,37.64,1.54,1.45,Middle,0,Unknown,0.0,239.58,16,17,4,2,0,2002,0,1,1,1.0,0.0
18/04/2002 00,4,2BHK,22.57,51.47,1.68,1.19,Middle,0,Unknown,0.0,153.82,0,18,4,3,0,2002,0,0,1,1.0,0.0
18/04/2002 08,5,Bungalow,12.72,62.69,2.82,0.87,Upper Middle,1,Jacuzzi,1.0,196.82,8,18,4,3,0,2002,0,1,3,2.0,3.0
18/04/2002 16,4,3BHK,29.86,47.01,2.15,1.16,Upper Middle,1,Garden,0.0,241.53,16,18,4,3,0,2002,0,1,2,2.0,1.0
19/04/2002 00,5,Bungalow,27.84,65.76,2.52,0.97,Upper Middle,0,Unknown,0.0,172.81,0,19,4,4,0,2002,0,0,3,2.0,0.0
19/04/2002 08,1,Studio,24.37,67.12,1.73,1.39,Low,1,Unknown,0.0,77.45,8,19,4,4,0,2002,0,1,6,0.0,0.0
19/04/2002 16,2,Cottage,32.62,32.14,1.77,1.47,Middle,0,Jacuzzi,0.0,209.19,16,19,4,4,0,2002,0,1,4,1.0,3.0
20/04/2002 00,3,Cottage,22.1,58.63,1.57,0.87,Middle,0,Garden,0.0,86.7,0,20,4,5,1,2002,0,0,4,1.0,1.0
20/04/2002 08,3,1BHK,30.16,46.34,1.72,1.11,Middle,0,Unknown,0.0,120.95,8,20,4,5,1,2002,0,1,0,1.0,0.0
20/04/2002 16,5,2BHK,14.18,47.96,2.44,1.42,Upper Middle,0,Unknown,1.0,245.28,16,20,4,5,1,2002,0,1,1,2.0,0.0
21/04/2002 00,5,Bungalow,22.92,56.83,1.66,0.99,Upper Middle,1,Swimming Pool,0.0,243.61,0,21,4,6,1,2002,0,0,3,2.0,4.0
21/04/2002 08,4,Bungalow,34.57,70.75,2.89,0.87,Upper Middle,1,Fountain,0.0,159.64,8,21,4,6,1,2002,0,1,3,2.0,2.0
22/04/2002 00,4,Bungalow,27.54,46.33,1.69,0.91,Upper Middle,0,Garden,1.0,168.35,0,22,4,0,0,2002,0,0,3,2.0,1.0
22/04/2002 08,3,Cottage,12.45,62.83,1.43,1.34,Middle,0,Unknown,0.0,114.44,8,22,4,0,0,2002,0,1,4,1.0,0.0
22/04/2002 16,3,Cottage,20.83,41.57,1.5,0.99,Middle,1,Unknown,0.0,125.12,16,22,4,0,0,2002,0,1,4,1.0,0.0
23/04/2002 00,3,Bungalow,14.22,57.98,2.1,0.87,Upper Middle,0,Fountain,0.0,109.69,0,23,4,1,0,2002,0,0,3,2.0,2.0
23/04/2002 08,2,Cottage,25.22,50.43,1.3,1.23,Middle,1,Unknown,0.0,125.61,8,23,4,1,0,2002,0,1,4,1.0,0.0
23/04/2002 16,2,1BHK,28.97,31.25,1.36,1.24,Low,0,Jacuzzi,0.0,138.04,16,23,4,1,0,2002,0,1,0,0.0,3.0
24/04/2002 00,2,Studio,30.97,67.68,1.16,0.82,Low,0,Unknown,0.0,60.39,0,24,4,2,0,2002,0,0,6,0.0,0.0
24/04/2002 08,4,Bungalow,10.42,62.4,2.52,1.22,Upper Middle,0,Fountain,0.0,165.95,8,24,4,2,0,2002,0,1,3,2.0,2.0
24/04/2002 16,5,3BHK,15.57,64.72,1.7601349325337332,1.21,Rich,1,Swimming Pool,0.0,328.17,16,24,4,2,0,2002,0,1,2,3.0,4.0
25/04/2002 00,2,Cottage,24.75,51.75,1.21,1.09,Middle,0,Unknown,0.0,91.92,0,25,4,3,0,2002,0,0,4,1.0,0.0
25/04/2002 08,2,1BHK,15.92,52.04,1.79,0.91,Middle,0,Garden,1.0,83.76,8,25,4,3,0,2002,0,1,0,1.0,1.0
25/04/2002 16,4,2BHK,28.48,47.77,2.91,0.84,Upper Middle,0,Garden,0.0,126.34,16,25,4,3,0,2002,0,1,1,2.0,1.0
26/04/2002 00,3,1BHK,18.2,63.96,1.24,1.0,Low,0,Unknown,0.0,80.62,0,26,4,4,0,2002,0,0,0,0.0,0.0
26/04/2002 08,4,Bungalow,33.23,41.38,2.26,1.37,Upper Middle,1,Garden,1.0,316.62,8,26,4,4,0,2002,0,1,3,2.0,1.0
26/04/2002 16,3,3BHK,21.51,58.51,1.73,1.35,Upper Middle,0,Unknown,0.0,166.53,16,26,4,4,0,2002,0,1,2,2.0,0.0
27/04/2002 00,3,Cottage,20.58,63.05,1.52,1.49,Middle,0,Unknown,0.0,135.05,0,27,4,5,1,2002,0,0,4,1.0,0.0
27/04/2002 08,4,3BHK,18.34,39.03,2.46,1.37,Rich,1,Jacuzzi,1.0,434.65,8,27,4,5,1,2002,0,1,2,3.0,3.0
27/04/2002 16,4,2BHK,33.46,46.26,1.43,1.45,Middle,0,Unknown,0.0,213.08,16,27,4,5,1,2002,0,1,1,1.0,0.0
28/04/2002 00,3,2BHK,33.61,59.34,1.8,0.96,Upper Middle,1,Unknown,1.0,163.95,0,28,4,6,1,2002,0,0,1,2.0,0.0
28/04/2002 08,3,1BHK,12.04,60.25,1.72,1.1,Middle,0,Garden,0.0,98.29,8,28,4,6,1,2002,0,1,0,1.0,1.0
28/04/2002 16,5,3BHK,14.69,36.26,2.93,1.25,Upper Middle,1,Fountain,0.0,310.34,16,28,4,6,1,2002,0,1,2,2.0,2.0
29/04/2002 00,3,3BHK,19.52,58.07,1.97,0.81,Rich,0,Garden,1.0,139.09,0,29,4,0,0,2002,0,0,2,3.0,1.0
29/04/2002 08,2,1BHK,32.89,53.04,1.02,1.14,Low,0,Garden,0.0,97.31,8,29,4,0,0,2002,0,1,0,0.0,1.0
